id,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19
2935,3.7949960852941778,17.619635741577802,88.03283658589622,7.635635930797362,44.432242234127955,2.2147249868420076,15.713428838781676,9.240879253376313,4.421332742107506,18.616834993040865,3.080659770932563,4.3141297247446975,42.54598176502632,6.072101680139564,3.2253167150510706,5.789059638676898,4.449545308648396,1.4954200736704404,29.360051374419093,11.991906207798596
3298,3.3346343358553785,11.004503685696804,75.90401987934835,10.714139691160232,33.87052978458536,2.5714045636005145,14.977009609146105,4.98139805392286,3.9537209849428683,37.80122411803091,2.5295868993381476,4.560896951549355,44.40100682402732,3.7470896535540197,2.64836740025328,4.633839013633032,7.383860126031821,1.0767325317522574,44.40974935185824,14.3505596336578
6683,2.556021570675038,24.31807466286395,72.92152621040866,12.807289651520637,53.985423096030395,2.0359709883954773,14.082178404958658,9.281625681605435,1.8208760408012137,29.811451932285056,4.1197817218048245,4.352199462680477,42.203535688412046,10.80119958197778,4.313232176780307,6.2512528406222545,5.468430853251808,1.4455504197443267,31.15261302167748,17.719691791944705
5441,3.297352687028859,24.022598167546303,82.20442985055767,8.931847154966617,42.22564559127354,4.700986358695273,17.620648785873257,9.70608920297072,4.7815202408420765,16.64450229270539,4.2670286640536474,4.23655781368662,59.082559994929824,6.472897983451479,4.467393317376343,9.898321007731742,3.6880222279306913,1.4984248966733564,29.252043196142836,13.994709199135933
3945,2.1624616637381084,21.42958260742846,51.59985643683237,10.305355986117466,62.375489151640885,2.5797713320708135,12.703992912730255,7.572968492102478,5.176573457600132,29.26870677540866,2.7040486253238143,4.362268518224504,44.75765593341205,6.555755079128558,2.831021235080322,8.242777596615092,3.9368309204877807,1.151187361739758,41.73347506115476,17.99696572501735
7200,2.6305574426130613,18.80410797154085,77.15607120866532,11.689513839566196,54.629775372466405,3.405921615280623,16.61116252869774,6.524748726371128,3.0997869485695038,37.78153594498336,2.195679364747712,3.9421113902999356,59.869499819530674,9.041000651160239,2.298780742629607,7.473966875851445,5.776535183783887,1.0549459254674647,45.192867576578614,13.556186098817955
6524,2.2668525594692586,20.00165763790957,94.38477399980901,7.234581222798095,33.828574705530635,2.5997811651132006,19.674875277447878,6.271689218936084,3.2397723416257542,31.999773728841888,4.119708807213548,4.189271509906421,54.40705950201629,6.823283156253815,4.31315583837636,4.892421064190033,4.819235922126967,1.4696716430592776,30.28557713120594,15.684051226045169
5219,3.6474273127298313,19.5972160027749,53.51838846326158,12.142725179933924,33.87133227633045,4.4802095485138995,22.563503070470894,6.351522711078669,4.468346600777834,29.071141319486557,3.0079220692699313,5.272331105532004,76.91075171765954,4.153213948091229,3.1491635068323434,8.149656392359603,4.559572700902526,0.9068111008584502,50.51756474834743,22.0658105342552
4558,2.5202143938046926,21.42716941437311,71.37925729328438,10.459030005818898,42.686983725995205,2.367976072425286,23.02297517879906,5.802010395330876,4.954297306932495,37.51628854263194,2.497108051612065,5.268276151000239,51.182352944266356,6.58037023096613,2.614363460108724,7.138245519464121,6.884850911957686,1.1958106864325893,40.12949239594438,15.799681821391395
4493,3.792930365347512,16.637727250265378,60.18497263855795,6.435250656580389,43.64144099580747,2.5165079170601583,17.20121733690614,7.691269482060465,3.8762388088954287,18.785804161639625,2.4511399143164416,5.18748433860193,64.97652169667957,4.888729152732489,2.566236820815981,6.204377254617343,2.057822324687403,0.9351923327498068,49.4974031112571,20.411278841241753
870,2.511919744150214,21.299736179920515,96.47802592711581,10.835087396135709,44.90046647728005,1.431470594968961,18.834040269630297,6.94732138299151,2.7615256022342125,35.81400252588143,4.366964161977236,3.0345759552370897,37.82092469444726,7.254746263949477,4.57202143467809,5.320661548327012,5.511944690037886,1.1951436474395862,40.153469071576716,10.118972946977204
4823,2.655525104800372,13.948350315035157,96.09487112067914,10.219584843803386,44.2886890486896,3.326451622791857,14.145032218845401,7.316852289115134,3.597229287221814,19.24314871698306,2.961528150107886,3.2337216518872482,32.51274032713561,4.358596850314818,3.100591092454765,6.693356093640245,7.230729098910782,1.7039815166800558,21.863323115790955,11.397717869944433
3232,2.2774272590943716,23.026080018023652,71.08488484696993,10.85164575150444,51.00060629392709,3.3082794586727107,17.818073605758016,8.447370139649118,3.4926844134041968,19.638331638457558,3.5145475909571373,3.891404167714154,48.46762470607078,7.844210316974533,3.6795783805509585,7.66130730285763,4.488158269025209,1.3416741869830853,34.88643782794875,16.538556921048233
6940,3.926924426894395,18.84440479226967,89.20329880720163,5.167971900522027,35.697423670486046,3.362943974529898,22.505932612224854,6.144210501485482,3.9331774007638325,28.807610473830962,3.0481088867727055,5.198072757993414,75.56883465325187,8.477124236096717,3.1912373558952565,7.695991731684205,5.629264445966583,1.2745397083905874,37.29958253739267,21.459410541256076
3143,2.8929184624930375,24.523879141344473,70.21503870405968,8.800800483605716,47.378126889752124,3.2714420116714256,23.046003533395687,8.246263242897832,5.42942893645784,19.802318760998038,2.9589154945484313,4.659839562432671,56.442227625826,9.308557908799544,3.0978557557823776,7.636051460649322,5.122202161158757,1.3464741204710693,34.71390451354679,17.88863779460848
6194,3.698173571622066,28.033497515575682,70.16167352116841,10.92027431051553,82.24908394330063,1.1827820981925758,24.954576770511395,9.270441392228738,7.47906147713699,22.298310386466614,2.1365496981139263,2.63306763015147,51.01735499965882,7.724569775642214,2.2368745548873576,10.193816115246356,3.030020653258909,1.1284158358676397,42.5519961599454,14.581695424011675
6677,3.39198489095342,18.920116871821122,80.87926646401989,13.99326520164998,23.116152004039463,3.689392511860798,29.73377390392231,7.890345338890209,3.697148723668521,15.144909947092836,2.2829228164456112,4.84582461236497,44.37160926136206,4.521280039245141,2.3901208398694926,5.909091325861337,7.63532304219352,1.0530716690800865,45.26023760730152,6.738000186276974
6141,3.44820201359857,18.44748813009162,63.895991027068575,6.620351840069343,51.612994590985195,2.315418930132976,11.014716149325789,6.296264041788532,7.44248358899085,31.492360129451946,3.7520433615594055,5.145266056824257,34.14063697893063,2.5825351228900164,3.9282261169563166,11.40222048733599,6.961577598432463,1.453794884022036,30.856266259610322,21.51392741098692
5139,2.1744911662917867,31.22784819971782,77.18933738323004,10.055472448484826,44.09184642727444,2.3743772683826503,28.601953203828355,9.455704862857989,4.758324740003581,17.830661409438626,3.7540688186002837,4.598501297037661,41.753453117578296,10.791287163355797,3.9303466823336435,7.485571690483724,5.146022395185044,1.2037817284797685,39.842973779159365,10.309024417034443
1788,3.671457757287438,8.89585603133558,87.59163720930066,7.9290452600054895,48.28035371859422,2.504528029361741,13.559333358184205,4.288785268602523,4.744203948736672,31.563164411467827,2.379759869602547,2.775977301746498,43.53122350337009,5.547303049900685,2.4915050203396416,5.7949516032012625,7.837324562790473,1.121810788742033,42.789414173177235,17.252990113068645
5434,2.151710657279547,12.447408125834642,79.26623181961801,10.124644653113869,48.160621702796846,3.4138539158978625,12.232815323244711,5.021322549240283,3.3479702728613145,42.59362010527872,1.4960047720835403,4.226756271941715,53.464392087175426,7.631928160130169,1.5662518927679512,5.159429903436367,6.63233011295703,1.1660350061200138,41.19977739588501,12.07034206099365
5809,3.1530228388821904,22.10970340465503,76.18647921933933,6.192834311761746,36.505533061135715,3.316085960647938,23.018557824171477,7.125853738979358,2.264818499798071,20.373230868230966,3.7757782675204004,4.806305961740544,76.89167575573079,7.862563548311795,3.953075530594418,7.2470759219176974,2.528621472185506,0.9789515642625662,47.924480222329684,21.918524159708976
3755,3.486038620938717,15.250366178506262,90.09497459907688,10.610492035120036,49.75080166670148,1.2859355771494096,19.822213166604815,6.621758750492778,3.5198146081700337,27.225688171443757,1.8109708590223201,3.9041902655460903,24.745840704438496,6.1637921847701085,1.8960076790001832,7.623114734212866,8.632637300923648,0.8853051372672833,51.29059528868319,6.046678622523999
1236,3.455634438933828,13.91801617959404,91.49960413902711,6.681179550276492,41.32771019649501,2.202087122590399,16.96439780996814,5.619637515130252,4.7536649070007515,27.607772497552624,3.1967311465350594,3.3730809454967945,42.38837453079601,6.504363182092422,3.346838394076462,5.387454083771955,6.820831446836543,1.2264628644598445,39.02770173948622,15.483357514005258
3128,2.5991564292632052,13.230268870398348,76.65623944034883,11.716871211989652,50.21745797200803,3.6086834634835014,15.329461674164198,5.33243114040144,3.50844587875505,29.70858178093701,2.208391099976594,2.9383206215121,49.284903463430105,6.606076901570669,2.3120893762209773,6.186708357388026,6.884911486873526,1.0905802199526267,43.91199505005474,15.45419247421799
5797,3.1182734667567407,24.589639019265196,64.47167215418126,10.382383805404537,66.07059317260347,1.5632774113952461,16.64913204411868,8.57260098630653,5.326695069100816,28.162333237589905,3.5198978757411514,3.5908851143541387,50.672754272577905,9.804329892833247,3.6851798958844553,6.519978456270089,4.037627926105088,1.4551858947462943,30.806266464566132,22.82997466012679
1159,2.9785826511225078,14.22651393726209,66.5811697559455,9.41895077232762,38.94127987988544,3.112661184626785,21.662323151071732,3.8179167534798286,5.164426330477494,31.489219905661063,2.1789892572139333,4.352299855599834,57.42000250002162,5.239994697531226,2.2813069263670593,6.040839955061095,7.516083045521539,1.0669864728600544,44.76007084011176,22.376309266462968
3368,2.383071348571555,17.973768211393573,73.66905306911231,12.077645853046446,24.274968571930724,4.604087226517798,24.925426556703414,5.025315136208048,4.536744209996089,33.71313008268273,2.8213361508938664,4.67479916116893,65.64219921451812,4.944387940677016,2.95381617019695,5.213401660659068,6.476383232923162,1.1585849219086644,41.46757021525962,14.999959167722098
2679,2.5360734357836634,16.61404705968932,107.08814787287398,8.737984875311032,43.53473073334172,2.3804736358856613,16.91780637442537,4.905281858783938,2.856056572910937,47.84552562893663,3.2888109087739017,3.8560703620156014,58.85341031524438,5.270060347080804,3.443241897984641,6.396525410224405,5.930211831497533,1.5224083605980898,28.389959058491144,13.385559562892128
6427,2.2745307646525528,25.184814278872583,60.77741896482497,12.610991200412572,40.4584797858997,3.114382316997962,32.00643493529689,5.765519194533421,4.368133557110087,31.08772856890996,2.292336774162873,4.904492856787995,72.03448240075457,5.586536654003766,2.39997684391991,7.1653099922499255,4.338622137790436,0.853356832903037,52.43897512671325,17.551498071534372
5443,2.9362765909223905,22.37500395749713,62.845834109541165,8.898424009051736,39.810320627752134,2.184482430051059,17.777165655010972,8.36401068798986,4.341181868290008,21.558179405339146,3.8689239236420754,4.821532816814331,33.64648670848855,6.723164436512304,4.050594979012019,7.422464506484712,4.605779435463935,0.7280462430697264,56.94325658138956,10.650310049936207
4340,4.3799971775958,17.20513882719697,45.348718252840506,10.61348036047943,32.924402894128285,2.688653397379457,18.165510180785603,8.120597329881159,4.26288390128653,9.67626788930426,3.799513568773317,4.972778116578525,41.62781340167241,5.848052542408235,3.977925358085959,6.041173382111548,5.964117513385211,0.8139789586773345,53.85441039707106,23.476664127456274
7205,2.7495941195867557,21.547128166971973,62.546853993011794,15.197171452850492,53.862261752181645,2.3591252875303694,21.547434374937463,5.395764760655252,5.3629120726259005,38.45950407623079,3.1657553460664904,3.9324037923152653,45.91831002751937,4.8261050189147605,3.314408079000442,8.479090666285662,8.170576020975417,1.353899323140852,34.4470060596555,22.40158881149306
4544,2.771285121071682,20.50344484308635,62.9258241239234,9.445543786123089,44.135533590983506,2.3859765565786164,13.584978160687939,8.617571455130705,4.60233723781844,31.007743210149947,2.9832563932790057,5.944882299753826,49.481254382999246,7.480567826821764,3.123339617478446,4.909859040473743,4.65512940546458,1.655703659167576,23.598667738733283,18.947846299465212
1244,3.2756297585512315,19.793710698578245,79.38385642718777,9.98111406536036,54.55994345829345,2.062244378497059,21.863225580617257,5.4590397702176094,4.900249771843288,32.715231051376406,2.8938253721944873,3.367585710495527,48.4753782128947,6.803876797347953,3.029709230290098,8.781628771416253,6.9170610863366,0.960474574176406,48.58863449607492,16.97313403554238
793,4.3587022854355055,19.512921101453262,47.59439842033193,11.03486700395076,64.92710277011268,1.8389431716857372,15.128554757959359,8.52138317427733,6.565079146059569,25.94561965939319,2.2515784631823728,4.33525001420273,51.11121500975604,5.054112953712077,2.3573046660562498,8.323268499837281,3.6016905951381837,0.9860886414638681,47.667938420705575,19.946831277541165
2326,3.2189553468610734,17.60627928234481,48.8968623739774,7.699894538758223,51.60029372388782,2.671907068349801,8.610360954044022,8.40101064251722,4.99576215968648,19.32949673838485,3.357347855329058,4.988539992076975,42.787104203660384,5.400109536989727,3.514997098415616,7.526163765968716,3.621671471437343,1.2167356262590878,39.37734671914173,21.8733452874728
6490,3.441933144617842,21.533717053717385,79.93393911157014,10.167323155824125,29.781288871389364,2.045720166041253,21.525390953167204,8.585036896366892,5.009138380968512,23.873236147486754,3.5458575451218053,6.335687487129052,35.70217567605752,5.162227930897906,3.712358540004989,6.30148958393692,8.0026449014364,1.884486780578572,15.37507249203232,16.882120756912965
310,2.9835510661021254,18.60476452918894,89.29138318610673,10.145123005261384,50.01338336310765,4.049546674586472,21.394240866371955,7.210510421776628,5.8549879246337015,19.575803874303222,2.6651259656222255,2.4976691838613148,53.296797442474954,6.23428062372057,2.790270904221236,7.307833220710188,5.503193432252483,1.418779429655838,32.1148946160687,12.298467366054137
3359,3.248745032169935,22.468558508269894,62.35691681029296,9.06016037269514,44.23541912805951,2.1483955405260624,16.692658231920348,10.200235675172301,5.273403237589555,17.54973747582427,3.099835165137779,5.310103413696796,37.972676223501765,9.676315999390841,3.2453925183031305,4.556799265196043,4.6825036807627,1.3855913260044752,33.307838963322666,14.433592099551149
3753,1.7799163306915473,15.185498359076721,103.6515976388514,7.7070723315832526,39.62182889739434,2.4665638064617874,19.1983707940202,2.6255357258038723,2.5278762863329947,46.468426255053245,3.2417876510409593,3.6448272555864003,53.176817064217715,4.427501486561027,3.394010593511086,7.324463882142361,7.294997675403297,1.2208013961756923,39.23120286921888,14.790816796479584
4485,3.9237402893212145,12.90546904318376,76.28240792741646,10.926115549812618,37.13698903093249,3.661963449000105,14.222746998804045,7.213959446811865,3.832432251610063,20.8036976134485,3.285917992111289,3.8106688898632965,48.08266592279862,5.558574983962476,3.4402131401337375,5.535355133657945,6.763122251747737,1.344977052520373,34.767716529081,18.487673924814267
5389,3.3874831414279414,22.155782382276556,43.71158697635488,13.763462791523487,37.19275716663001,3.4168845035491726,16.894745260666912,10.047502627740196,4.543317942332314,14.32307136332217,3.1640914450600923,6.636693180776108,36.16945602589261,5.630791105209314,3.3126660470569074,8.137501482325522,7.044566204886166,1.4669654026401162,30.382852776848807,19.49094163609808
1303,1.4826436088216637,18.727074231865664,72.05342176261865,9.554600091257647,64.95635655438457,2.254559744243295,15.48551577167673,4.586993210459983,4.719917133902014,40.37441137956189,2.5513586947088536,3.1600318794468585,55.9376566910416,2.835380424468039,2.67116152253461,8.266298671975466,3.392846766918021,1.2886917880121982,36.79088690464912,18.99186880811453
229,3.359887591303731,21.97208071720484,73.55999659248101,11.721420417033915,34.343849660852534,2.9882549380378727,22.91167191730066,7.887569395636339,5.617137125028984,27.161266323471313,3.7538825801362297,4.454444649507195,50.95320318845481,4.393493661951691,3.9301516987665623,6.070674984232652,4.947521603348686,1.2773275907112522,37.19937227861491,13.487206077524903
657,3.7467376107759645,17.682412796660763,83.88267696540399,8.500335746442682,39.53709912756844,2.5889000802597857,15.04952452667359,8.221233726177681,4.6958318503551775,24.612922129410176,3.6697090900403766,4.214925028262653,38.948782711374484,7.963503292401079,3.8420257177244697,5.741459237003138,6.373460682393079,1.3143543655719134,35.868447130523265,12.890104317111565
161,2.8492553423655607,21.731764190432752,45.512896119150156,10.702306464299781,41.29082577138487,3.0428594857215843,18.827812777129708,8.25330388067282,5.914880617860587,23.24225204864835,2.4214951521224597,6.403882725897324,48.303817760610215,5.682213519941456,2.5352000448889136,6.98247172048496,5.450672570878177,1.3654069849485484,34.03336386280651,19.67393040997476
1688,3.3569756964333597,19.200232647339753,64.82337933604731,7.284785620731784,67.36038281659879,1.3468076896721604,12.010412680458144,9.253197910311247,4.8125965193744635,12.701040749888458,2.842921245981035,3.9850993229397345,41.384976929873794,6.355007486336418,2.976414825406297,7.218916210489725,3.3101629969470507,1.6508021014698964,23.77485392911075,24.059237787496343
43,2.41127466398336,19.59570133157142,75.19613472441053,7.209205307657904,40.19893033906483,2.7172361019735947,13.541463630555965,8.586810137422983,5.640333385983265,18.677708831723784,3.7148064879613405,4.804327074383066,29.815775456134666,4.176102369506504,3.889240730785053,6.795590875945738,4.776581937208058,1.6020784721091181,25.526221793759778,12.240361859868353
4753,3.8251709213766234,21.964840595153206,77.83370950571482,9.124122062834218,30.468833562304916,1.9769289241202452,22.635090148388493,9.880789990534096,5.171902266102137,15.716985095579595,3.343551061488781,5.742961873705381,35.36864477310945,5.59827699796678,3.5005524556780347,5.688476908812746,5.587526653708621,1.3964076715865603,32.919046085740945,10.141502763227127
4063,3.5429070878084508,29.583598992652362,64.31815474142252,15.160955336150597,56.67739095534499,2.503556598145168,21.749958004099735,10.895958586573478,5.657513011739056,22.525071361406066,3.8152184829146445,4.908220821151892,44.294821910539234,6.5743926413464395,3.994367719740564,9.773483004424191,5.56990220759422,1.7502778109826098,20.199205660716956,17.81076047209573
836,2.960092089630836,23.413454183887204,76.99522833249318,7.72778542752355,42.057164344469896,2.182202530736977,24.68382800297136,7.737458054426858,4.698347565418191,17.146659515812274,3.4013882039114094,4.1412595735245255,42.56610423258829,8.52105592863151,3.5611054268196756,6.9819229191759264,5.281665007704252,0.9412686261512613,49.27899111816258,13.06375364576761
5414,3.4716963021577847,14.7434702722973,78.39758511333623,8.654610667773781,39.64545242044776,3.4835676856170448,17.385607919613562,5.685381303708557,3.5158325660790126,21.2711567302683,3.660107410647715,3.0597413813054324,52.81639780871683,7.87662889258851,3.8319731772492394,6.136351398863729,6.604209437281366,0.9953776519790201,47.33404550829212,20.67350707167433
3496,3.7423048357565682,14.455644229211007,93.89178934402517,8.190371706276204,20.569001959968908,3.1605106216075614,27.65761105836657,5.914195185154927,2.579724788236206,23.638039339472346,1.895552486354597,6.140159785314219,71.05880863115517,3.2605958330289555,1.9845609619673676,5.358630119965562,6.547410873455603,1.5422304496980401,27.677455283314476,18.47669816441568
4780,3.3538952661209898,27.277315549564022,48.938836897397536,11.72857169081729,56.23389407860728,2.4863252085021545,23.301711242438344,10.109319611228416,6.221186459059172,16.173415285520484,2.5718839786169596,4.847174286841237,48.89092921790914,8.944698947684078,2.692650601560673,7.771106355417598,3.8632921852487843,1.0432726642123238,45.612462235394474,15.780567148216184
364,4.415967105299548,16.717785948576463,56.5900172456343,6.452761274708314,47.39653879432504,1.7529553519107435,18.764377312230035,7.5190238986088085,5.314195293966501,21.743292510988297,2.16273170770548,4.685009732769133,59.517091315672474,7.198197346999636,2.2642859795328327,5.149906119885637,2.798115987268557,0.6006012622616433,61.52425858855456,18.164986417808617
3336,3.81978105814178,13.704877635858313,79.76317639396888,12.221935030870187,46.74898602292116,3.126968551442806,13.834725145964853,7.708020504695394,3.969105250042676,28.60940567230728,2.4498238203193643,3.7573102787113797,48.824218020312294,4.960030012854518,2.564858927675231,5.7839320090158255,5.77487827135122,1.3107765994971607,35.99704971232512,12.783691718023443
6628,2.803471592135325,14.960022167358613,92.58100615339603,9.847127937074788,53.76248677551464,2.817650277251207,13.033004344338082,6.926382114784848,3.8336462139510705,26.03401799347282,2.9955609440553186,2.8089348683187545,39.283767815014464,4.960893516169587,3.1362219466679564,7.187084918487313,5.99039536761661,1.5051623482087675,29.00986591453319,12.91911040968786
7305,3.3678900011641275,21.978282650823708,66.77251398758138,11.742356120201404,40.94103032131565,3.7858375674321003,18.80955720409064,7.76698474425354,5.486470731707498,35.64817715727395,3.455216670878648,4.684476849631367,66.8015240453702,7.7139032792716025,3.617461489210315,5.954148786476129,4.586950610102934,1.319871177240544,35.67014567395036,17.606655268442573
